가구원수,취업인원수,가구주_연령,비동거취업미혼자녀수,비동거학업미혼자녀수,비동거기타미혼자녀수,자동차보유대수,월세평가금액,전세보증금,월세사글세,주거용전용면적,주택소유유무,가계지출금액,가계지출_소비지출금액
3,1,43,0,0,0,1,375,5000,350,40,2,2583562,2474212
3,1,43,0,0,0,1,400,0,0,60,1,3174375,2571374
3,1,43,0,0,0,1,400,90000,0,59,2,2041166,1595876
3,1,43,0,0,0,1,480,0,0,64,1,2299981,1713122
3,1,43,0,0,0,1,480,5000,450,59,2,2121444,1753303
3,1,43,0,0,0,1,500,0,0,84,1,2891519,2464691
3,1,43,0,0,0,1,500,60000,0,53,1,2814155,1326702
3,1,43,0,0,0,1,550,0,0,84,1,3388733,2708933
3,1,43,0,0,0,1,570,77645,119,46,2,2076489,1751494
3,1,43,0,0,0,1,720,5000,700,46,2,4808645,4140145
3,1,43,0,0,0,1,750,0,0,134,1,3434843,2744308
3,1,43,0,0,0,1,820,0,0,82,1,2011383,1708184
3,1,43,0,0,0,1,900,0,0,84,1,2603614,2282064
3,1,43,0,0,0,1,900,0,0,86,1,4404947,4003472
3,1,43,0,0,0,1,950,0,0,165,1,3863104,2221787
3,1,43,0,0,0,2,1100,0,0,79,1,4292165,2837799
3,1,43,0,0,0,2,1444,380000,0,83,2,4450662,4065398
3,1,43,0,0,0,2,2000,0,0,85,1,3313871,2474513
3,1,43,0,0,0,2,500,200000,0,83,1,2090008,1745333
3,1,43,0,0,0,2,600,8400,0,72,2,3994954,3763237
3,1,43,0,0,0,2,833,10000,833,108.9,2,6527283,5109825
3,1,43,0,0,0,2,994,0,0,85,1,3355999,2434962
3,1,43,0,0,0,3,300,0,0,165,1,9435444,6866224
3,1,43,0,1,0,1,300,10000,260,40,2,1699830,1618540
3,1,44,0,0,0,0,148,3798,118,48,2,1536339,1536339
3,1,44,0,0,0,0,207,0,0,75,1,3187891,2469466
3,1,44,0,0,0,0,520,0,0,67,1,1376563,1173501
3,1,44,0,0,0,0,550,0,0,84,1,2650837,1864185
3,1,44,0,0,0,0,550,100500,0,81,2,5020972,4415660
3,1,44,0,0,0,0,650,215000,0,50,2,5588830,4284467
3,1,44,0,0,0,1,1160,0,0,84,1,5241266,3570039
3,1,44,0,0,0,1,1220,0,0,84,1,4303019,3268597
3,1,44,0,0,0,1,1500,0,0,176,1,2742180,1381965
3,1,44,0,0,0,1,2060,400000,0,101,2,5152666,4431006
3,1,44,0,0,0,1,350,26000,165,51,2,3495822,3273097
3,1,44,0,0,0,1,350,62000,0,59,2,2287403,1972944
3,1,44,0,0,0,1,378,0,0,74,1,3782175,2861200
3,1,44,0,0,0,1,400,0,0,86,1,2668489,2195145
3,1,44,0,0,0,1,400,30000,200,26,2,6933233,6111433
3,1,44,0,0,0,1,402,0,0,59,1,5053031,2896215
3,1,44,0,0,0,1,4200,0,0,85,1,8109626,4660776
3,1,44,0,0,0,1,450,0,0,49,1,2859374,2388720
3,1,44,0,0,0,1,500,0,0,84,1,2711625,2591800
3,1,44,0,0,0,1,500,0,0,92,1,2436206,2089884
3,1,44,0,0,0,1,550,0,0,85,1,3315145,2509943
3,1,44,0,0,0,1,60,0,0,59,1,4502620,3983624
3,1,44,0,0,0,1,600,0,0,60,1,4103984,3411734
3,1,44,0,0,0,1,625,0,0,84,1,2981467,2220497
3,1,44,0,0,0,1,650,0,0,77,1,4029613,2932513
3,1,44,0,0,0,1,720,180000,0,79,2,5927972,4958475
3,1,44,0,0,0,1,740,4000,600,75,2,4222290,3633315
3,1,44,0,0,0,1,750,0,0,36,1,2373157,1847917
3,1,44,0,0,0,1,957,178000,0,84,2,2607182,1942569
3,1,44,0,0,0,2,1850,100000,1800,89,1,13826581,10545016
3,1,44,0,0,0,2,1890,0,0,89,1,5459219,3884115
3,1,44,0,0,0,2,350,0,0,85,1,3893432,2700491
3,1,44,0,0,0,2,600,0,0,66,2,6943090,6495766
3,1,44,0,0,0,2,800,0,0,80,1,6593273,6230563
3,1,44,0,0,1,1,1550,0,0,103,1,3648780,2920127
3,1,44,0,1,0,0,300,12480,102,46,2,3668387,3343637
3,1,45,0,0,0,0,1000,0,0,50,1,1162763,1127622
3,1,45,0,0,0,0,500,0,0,82,1,2469498,1725163
3,1,45,0,0,0,1,1000,0,0,84,1,3188264,2418089
3,1,45,0,0,0,1,1000,0,0,85,1,5297443,3916987
3,1,45,0,0,0,1,1200,0,0,84,1,2088566,1465605
3,1,45,0,0,0,1,1200,260000,0,84,2,3863049,3055618
3,1,45,0,0,0,1,1375,0,0,60,1,3247299,2745478
3,1,45,0,0,0,1,2000,0,0,79,1,5029187,3373059
3,1,45,0,0,0,1,2000,0,0,85,1,9786359,5143760
3,1,45,0,0,0,1,2060,0,0,84,2,7502647,6448837
3,1,45,0,0,0,1,220,0,0,50,1,3757060,3372687
3,1,45,0,0,0,1,500,0,0,51,1,3755415,2850611
3,1,45,0,0,0,1,500,130000,0,80,2,3878690,3072377
3,1,45,0,0,0,1,500,250000,0,85,2,5826172,2916117
3,1,45,0,0,0,1,600,0,0,68,1,3907859,3323241
3,1,45,0,0,0,1,612,140000,0,152,2,5074008,3481848
3,1,45,0,0,0,1,642,0,0,84,1,5234848,3166355
3,1,45,0,0,0,1,650,0,0,85,1,4651934,3335726
3,1,45,0,0,0,1,656,0,0,60,2,2549989,1945211
3,1,45,0,0,0,1,750,0,0,92,2,3809158,3292738
3,1,45,0,0,0,1,800,20000,750,59,1,4211563,2774896
3,1,45,0,0,0,1,810,120000,250,78,2,3644485,2377308
3,1,45,0,0,0,1,970,0,0,84,1,4870510,2643675
3,1,45,0,0,0,2,1300,0,0,100,1,5429594,3276128
3,1,45,0,1,0,1,550,0,0,83,1,3746308,2406368
3,1,45,1,0,0,0,225,0,0,53,1,2731839,2005533
3,1,46,0,0,0,0,1100,0,0,85,1,10542899,8752053
3,1,46,0,0,0,0,425,0,0,39,1,3536527,3086515
3,1,46,0,0,0,0,500,5452,209,59,2,2049877,1913208
3,1,46,0,0,0,0,550,0,0,84,1,3192421,2758133
3,1,46,0,0,0,0,800,0,0,84,1,3721784,3218830
3,1,46,0,0,0,1,1000,0,0,102,1,6603715,4394961
3,1,46,0,0,0,1,1344,336000,0,60,2,7263343,3977459
3,1,46,0,0,0,1,1411,0,0,92,1,3271907,1875350
3,1,46,0,0,0,1,1575,0,0,60,1,3327756,2166246
3,1,46,0,0,0,1,1591,0,0,86,1,7554213,6077193
3,1,46,0,0,0,1,250,30000,103,46,2,3179890,2571819
3,1,46,0,0,0,1,2960,740000,0,106,1,5979535,4000788
3,1,46,0,0,0,1,530,0,0,59,1,2543605,2210990
3,1,46,0,0,0,2,1000,380000,0,102,1,3911005,2041390
3,1,46,0,1,0,1,1604,367000,0,84,2,8800926,4225613
3,1,46,1,0,0,1,150,17000,0,33,2,1551187,1354846
3,1,46,1,0,0,1,300,30000,0,59,1,3580691,2890191
3,1,47,0,0,0,0,350,5000,350,53,2,1787008,1701883
3,1,47,0,0,0,0,520,15000,500,59,2,2995323,2578068
3,1,47,0,0,0,0,600,0,0,65,1,2751126,1930966
3,1,47,0,0,0,0,600,0,0,83,2,4704207,4109163
3,1,47,0,0,0,1,1044,0,0,181,1,5181649,3729688
3,1,47,0,0,0,1,1125,0,0,84,1,4959885,2856662
3,1,47,0,0,0,1,1500,0,0,120,1,4897807,4037629
3,1,47,0,0,0,1,1650,0,0,84,1,2575770,1897944
3,1,47,0,0,0,1,347,83890,12,45.88,2,1909745,1805237
3,1,47,0,0,0,1,600,0,0,66,1,4034150,2866376
3,1,47,0,0,0,1,636,0,0,60,1,3759663,2563236
3,1,47,0,0,0,1,667,0,0,84,1,4749688,3563113
3,1,47,0,0,0,1,700,0,0,59,1,3097094,2394399
3,1,47,0,0,0,1,750,0,0,85,1,6397050,4148969
3,1,47,0,0,0,1,800,0,0,59,1,3022829,2344884
3,1,47,0,0,0,2,2610,0,0,84.97,1,7766676,5112699
3,1,47,0,0,0,2,2700,504000,0,59,1,6777897,5492187
3,1,47,0,0,0,2,650,7500,78,121,1,6459024,4483672
3,1,47,0,0,0,2,700,0,0,59,1,3648944,2859653
3,1,47,0,0,1,1,450,10000,387,46,2,2774209,2481739
3,1,47,0,0,1,1,700,0,0,74,1,5483248,3748286
3,1,47,0,1,0,2,600,10000,500,84,2,3929729,3581729
3,1,47,1,0,1,1,600,0,0,85,1,7067221,5513512
3,1,48,0,0,0,0,470,0,0,75,1,2605519,1862812
3,1,48,0,0,0,0,500,0,0,126,1,2487209,1646574
3,1,48,0,0,0,0,535,10000,500,50,2,3457995,2790765
3,1,48,0,0,0,0,570,43200,289,46,2,3071395,2194824
3,1,48,0,0,0,1,1500,0,0,84,1,5564788,4341487
3,1,48,0,0,0,1,195,5600,128,53,2,2059610,2030287
3,1,48,0,0,0,1,2000,480000,0,85,2,4232373,2123667
3,1,48,0,0,0,1,370,0,0,44,1,2596038,2009830
3,1,48,0,0,0,1,390,0,0,59,1,7663031,5691644
3,1,48,0,0,0,1,500,150000,0,75,2,2401372,2051712
3,1,48,0,0,0,1,600,0,0,85,1,4470425,1696176
3,1,48,0,0,0,1,750,0,0,184,1,4475329,3527121
3,1,48,0,0,0,1,890,0,0,84,1,4453108,3833923
3,1,48,0,0,0,1,900,0,0,84,1,6678150,3978454
3,1,48,0,0,0,1,910,0,0,59,1,3045622,2134888
3,1,48,0,0,0,1,950,0,0,125,1,3860448,3109782
3,1,48,0,0,0,1,970,0,0,84,1,3553842,3023258
3,1,48,0,0,0,1,994,0,0,85,1,4308366,3430273
3,1,48,0,0,0,2,340,42530,260,46,2,2765204,2488197
3,1,48,0,0,0,2,4000,600000,0,198,2,7959841,5756161
3,1,48,0,0,0,2,420,0,0,60,1,13543090,11034118
3,1,48,0,0,0,2,550,60000,0,69,2,5052933,3984623
3,1,48,0,0,0,2,640,0,0,84,1,6148628,4642264
3,1,48,0,0,0,2,900,0,0,85,1,5718122,3112093
3,1,48,0,0,1,0,100,0,0,33,2,1140860,1130887
3,1,48,0,0,1,1,1000,0,0,50,1,3507484,3165209
3,1,48,0,0,1,1,300,0,0,50,1,3561370,2435534
3,1,48,0,0,1,2,500,0,0,59,1,3923713,3139772
3,1,48,0,1,0,1,600,0,0,115,1,5344363,2969436
3,1,48,0,1,0,1,620,0,0,85,1,5718203,4458421
3,1,48,0,1,0,2,850,0,0,85,1,10099363,7414873
3,1,48,1,0,0,1,1100,0,0,85,1,3675646,2528985
3,1,48,1,0,0,2,229,20000,187,79,2,5029408,4343768
3,1,49,0,0,0,0,550,0,0,44,1,3190121,2337366
3,1,49,0,0,0,1,1000,450000,0,102,2,6487071,3355104
3,1,49,0,0,0,1,1287,0,0,85,1,5024290,3468866
3,1,49,0,0,0,1,1400,0,0,84,1,4870271,3274675
3,1,49,0,0,0,1,200,0,0,75,1,2092849,2056849
3,1,49,0,0,0,1,2000,0,0,103,1,4226926,2839723
3,1,49,0,0,0,1,300,9000,129,45,2,2450561,2351749
3,1,49,0,0,0,1,400,0,400,45,2,2480574,2275937
3,1,49,0,0,0,1,430,0,0,59,1,2594585,2375945
3,1,49,0,0,0,1,440,0,0,56,1,7326184,2625445
3,1,49,0,0,0,1,450,0,0,59.96,1,1449511,1315527
3,1,49,0,0,0,1,640,0,0,85,1,2074879,1801844
3,1,49,0,0,0,1,750,0,0,59,1,4018762,3120799
3,1,49,0,0,0,1,800,0,0,85,1,3551281,2326840
3,1,49,0,0,0,1,900,0,0,84,1,10495304,5015359
3,1,49,0,0,0,2,1200,0,0,84,1,5739733,3695446
3,1,49,0,0,0,2,300,0,0,73,1,7058331,5965605
3,1,49,0,0,0,2,440,110000,0,89,1,3801054,1862147
3,1,49,0,0,0,2,460,0,0,50,1,3160585,2524785
3,1,49,0,0,0,2,460,0,0,50,1,3213263,2440868
3,1,49,0,0,1,2,450,0,0,59,1,6573446,5014931
3,1,49,0,1,0,1,300,0,0,99,1,4520102,3065426
3,1,49,0,1,0,1,350,0,0,85,1,5166244,2976172
3,1,49,0,1,0,2,850,0,0,142,1,6768531,4285168
3,1,50,0,0,0,0,225,15000,150,39,2,2810449,2538882
3,1,50,0,0,0,0,310,2000,300,35,2,3640028,2776394
3,1,50,0,0,0,0,450,5000,450,76,2,2678295,2581165
3,1,50,0,0,0,0,500,0,0,92,1,1360246,1176026
3,1,50,0,0,0,1,1000,0,0,85,1,4139660,2700390
3,1,50,0,0,0,1,1100,0,0,74,1,5216501,3182351
3,1,50,0,0,0,1,1100,0,0,82,1,3930074,3373799
3,1,50,0,0,0,1,127,0,0,66,2,2515812,1699954
3,1,50,0,0,0,1,150,0,0,50,1,2799135,2355237
3,1,50,0,0,0,1,150,30000,0,46,2,3034420,2379648
3,1,50,0,0,0,1,2000,0,0,84,1,9552950,5934957
3,1,50,0,0,0,1,300,0,0,49,1,3179762,2770911
3,1,50,0,0,0,1,300,20000,100,52,2,5184034,4955691
3,1,50,0,0,0,1,400,0,0,73,1,4016851,1856418
3,1,50,0,0,0,1,450,0,0,59,1,1804092,1248510
3,1,50,0,0,0,1,450,0,0,99,1,2650122,2295455
3,1,50,0,0,0,1,450,55000,0,47,2,5642235,4762110
3,1,50,0,0,0,1,500,0,0,84,1,3068792,2593999
3,1,50,0,0,0,1,700,250000,0,84,1,4486523,3068683
3,1,50,0,0,0,1,708,50000,500,39,2,2843826,2334626
3,1,50,0,0,0,1,800,0,0,84,1,3824494,2427755
3,1,50,0,0,0,1,900,0,0,100,1,3092052,2488976
3,1,50,0,0,0,1,968,0,0,85,1,6266622,4606920
3,1,50,0,0,0,1,988,0,0,53,1,3562777,2612461
3,1,50,0,0,0,2,1300,0,0,85,1,4787097,4046799
3,1,50,0,0,0,2,3605,0,0,85,1,4567492,2458564
3,1,50,0,0,0,2,600,0,0,85,1,5950111,4026526
3,1,50,0,0,0,2,700,0,0,59,1,4707116,3863710
3,1,50,0,0,1,0,129,0,0,50,2,1771996,1632496
3,1,50,0,1,0,1,2000,0,0,79,1,6030795,4155252
3,1,50,0,1,0,1,417,0,0,83,1,3736678,2968688
3,1,50,0,1,0,2,1040,0,0,71,1,11112643,5599016
3,1,51,0,0,0,0,350,5000,350,50,2,1662051,1602521
3,1,51,0,0,0,0,620,5000,600,44,2,4319062,4015937
3,1,51,0,0,0,0,682,0,0,63,1,1396824,1283121
3,1,51,0,0,0,1,1050,0,0,85,1,4172441,3700208
3,1,51,0,0,0,1,1092,0,0,85,1,2505700,1844947
3,1,51,0,0,0,1,1100,0,0,82,1,3236547,2778159
3,1,51,0,0,0,1,1300,0,0,108,1,6200619,4175396
3,1,51,0,0,0,1,304,0,0,66,2,3296062,2787954
3,1,51,0,0,0,1,4250,0,0,116,1,9666341,7154314
3,1,51,0,0,0,1,450,0,0,84,1,2429343,2070113
3,1,51,0,0,0,1,500,0,0,174,1,8139708,3681438
3,1,51,0,0,0,1,500,3000,430,40,2,1848278,1681301
3,1,51,0,0,0,1,760,0,0,80,1,4081554,3095782
3,1,51,0,0,0,1,800,0,0,84,1,6021641,5189531
3,1,51,0,0,1,1,900,0,0,59,1,1835780,1311058
3,1,51,0,0,1,2,1200,0,0,165,2,5049816,3953489
3,1,51,0,0,1,2,345,0,0,63,1,5453313,4383467
3,1,51,0,0,1,2,552,9600,0,84,2,7546403,4582295
3,1,51,0,1,0,1,1411,0,0,92,1,4953170,2231556
3,1,51,0,1,0,1,600,0,0,84,1,3337839,2557014
3,1,51,1,0,0,1,169,0,0,71,1,3794441,2524271
3,1,51,1,0,0,1,650,0,0,59,1,3751186,3087682
3,1,51,1,0,0,2,667,10000,667,78,1,16430359,11922419
3,1,52,0,0,0,0,324,0,0,59,1,1425650,1129741
3,1,52,0,0,0,1,1050,0,0,112,1,1894632,919772
3,1,52,0,0,0,1,1250,0,0,85,1,4317634,2949054
3,1,52,0,0,0,1,1310,0,0,83,1,5898019,4669769
3,1,52,0,0,0,1,200,0,0,99,1,2044933,1734796
3,1,52,0,0,0,1,229,20000,187,79,2,2117746,1608396
3,1,52,0,0,0,1,250,0,0,82,1,3405706,2781438
3,1,52,0,0,0,1,427,0,0,69,1,3760872,3148582
3,1,52,0,0,0,1,600,0,0,78,1,3181069,2359799
3,1,52,0,0,0,1,600,0,0,85,1,1675748,1534873
3,1,52,0,0,0,1,750,0,0,60,1,3225598,2779338
3,1,52,0,0,0,1,838,0,0,60,1,2075875,1612005
3,1,52,0,0,0,2,1450,0,0,114,1,6732845,4710284
3,1,52,0,0,0,2,1500,350000,0,146,1,10573791,5812946
3,1,52,0,0,0,2,1600,0,0,85,1,4957771,2754445
3,1,52,0,0,0,2,420,0,0,60,1,9254820,6037957
3,1,52,0,0,1,1,352,20000,200,53,2,3616960,3224683
3,1,52,0,0,1,1,450,0,0,50,1,3971639,3148120
3,1,52,0,0,1,1,450,0,0,59,1,1793298,1615511
3,1,52,0,0,1,1,750,0,0,79.2,1,2554238,1490513
3,1,52,0,1,0,1,300,0,0,66,1,6382812,4794063
3,1,52,0,1,0,1,700,0,0,148,1,6755073,6265705
3,1,52,0,1,0,1,780,0,0,59,1,4484845,2968629
3,1,52,0,1,0,1,800,0,0,59,1,5930665,4178215
3,1,52,1,0,0,0,220,0,220,60,2,1572430,1260715
3,1,52,1,0,0,1,780,0,0,59,1,3810991,3174859
3,1,52,1,0,0,2,300,0,0,79,1,1769035,1096195
3,1,53,0,0,0,0,400,0,0,59,1,1528142,1221722
3,1,53,0,0,0,0,400,67000,0,55,2,1598843,1248630
3,1,53,0,0,0,0,534,5000,500,69,2,2934610,2651602
3,1,53,0,0,0,1,1340,0,0,85,1,3850330,2326685
3,1,53,0,0,0,1,250,0,0,63,1,1933897,1710487
3,1,53,0,0,0,1,460,0,0,71,1,3992046,3274926
3,1,53,0,0,0,1,500,0,0,80,1,3724520,3351238
3,1,53,0,0,0,1,500,0,0,92,1,4337994,3223299
3,1,53,0,0,0,1,600,180000,0,85,2,5272066,4505586
3,1,53,0,0,0,1,700,0,0,79,1,3958667,2719512
3,1,53,0,0,0,2,500,140000,0,71,2,5321432,3641492
3,1,53,0,0,1,1,500,0,0,116,1,2335230,1797267
3,1,53,0,0,1,1,520,20000,500,75.57,1,4177767,3687225
3,1,53,0,0,1,2,2400,0,0,139,1,7117965,4614459
3,1,53,0,1,0,1,422,0,0,71,1,5767635,3259702
3,1,53,0,1,0,1,950,0,0,84,1,4171328,3019750
3,1,53,0,1,0,2,250,0,0,99,1,5051093,3417343
3,1,53,0,1,0,2,812,20000,700,60,2,14490775,10118135
3,1,53,0,2,0,1,438,0,0,99,1,9093199,5751410
3,1,53,1,0,0,0,180,21000,150,56,2,2276272,1828385
3,1,53,1,0,0,0,600,20000,550,66,2,3237738,2999398
3,1,53,1,0,0,2,2300,0,0,84,1,6974021,3617889
3,1,53,1,0,0,2,620,0,0,85,1,7814760,4803067
3,1,54,0,0,0,0,625,0,0,95,1,1679360,1448903
3,1,54,0,0,0,1,1400,0,0,127.2,1,4401687,3985120
3,1,54,0,0,0,1,1600,0,0,85,1,4944077,3763391
3,1,54,0,0,0,1,1800,0,0,91,1,11577411,6449135
3,1,54,0,0,0,1,300,0,0,47,1,3504132,2500812
3,1,54,0,0,0,1,600,10000,500,41,2,2317215,1714047
3,1,54,0,0,0,1,850,0,0,76,1,3432627,2812397
3,1,54,0,0,0,1,994,0,0,85,1,2106438,1590322
3,1,54,0,0,0,2,500,0,0,99.98,1,8455795,4682068
3,1,54,0,0,1,1,350,0,0,66,1,2949124,1353678
3,1,54,0,0,1,1,450,0,0,125,1,6967083,2894697
3,1,54,0,1,0,1,1140,0,0,100,1,6507620,4734877
3,1,54,0,1,0,1,650,0,0,99,1,3122683,2158868
3,1,54,0,1,0,2,831,0,0,84,1,6657651,4199172
3,1,54,1,0,0,1,1250,0,0,85,1,5744412,4973490
3,1,54,1,0,0,1,1444,0,0,85,1,3037249,2538704
3,1,55,0,0,0,0,500,130000,0,59,1,9375624,4336567
3,1,55,0,0,0,1,1404,0,0,84,1,4518618,2703311
3,1,55,0,0,0,1,1500,0,0,83,1,3492663,3176643
3,1,55,0,0,0,1,167,0,0,79,1,6113329,4408817
3,1,55,0,0,0,1,2000,0,0,84,1,10981837,4713115
3,1,55,0,0,0,1,260,125000,0,69,2,3295575,2127685
3,1,55,0,0,0,1,294,17000,238,59,2,2015398,1874732
3,1,55,0,0,0,1,400,0,0,71,1,13543758,11870226
3,1,55,0,0,0,1,500,0,0,99,1,2292686,1879574
3,1,55,0,0,0,1,600,0,0,66,1,2932522,2478102
3,1,55,0,0,0,1,650,10000,500,59,2,2896149,2624072
3,1,55,0,0,0,2,1180,0,0,84,1,14612341,12651107
3,1,55,0,0,0,2,300,0,0,50,1,3569919,2417766
3,1,55,0,0,0,2,900,0,0,85,1,3615233,2923680
3,1,55,0,0,1,0,350,0,0,82,1,1751404,1400122
3,1,55,0,0,1,1,700,0,0,85,1,5610120,4474295
3,1,55,0,0,1,2,4350,0,0,158,1,5524615,3580881
3,1,55,0,1,0,1,880,180000,0,103,2,5595218,4308108
3,1,55,0,1,0,2,1400,30000,1200,101,2,9732828,6643265
3,1,55,0,1,0,2,700,0,0,76,1,5085054,2855068
3,1,55,1,0,0,0,500,0,0,56,1,2241840,1992962
3,1,55,1,0,0,0,700,0,0,99,2,4327229,2264084
3,1,55,1,0,0,1,1220,0,0,84,1,3325536,2542391
3,1,55,1,0,0,1,2700,0,0,159,1,3366114,1945319
3,1,55,1,0,0,3,950,0,0,134.9,1,6696166,4946240
3,1,56,0,0,0,0,250,0,0,66,1,1500864,1296334
3,1,56,0,0,0,0,640,0,0,45,1,1894547,1537552
3,1,56,0,0,0,0,800,0,0,59,1,1448484,1244607
3,1,56,0,0,0,0,800,0,0,92,1,1253959,1029139
3,1,56,0,0,0,0,800,90000,300,59,2,1874152,1495952
3,1,56,0,0,0,1,1300,280000,0,85,2,2838364,2530086
3,1,56,0,0,0,1,1750,0,0,84,1,2715060,2122324
3,1,56,0,0,0,1,360,0,0,80,1,4793913,2787222
3,1,56,0,0,0,1,388,20000,300,66,2,2745932,2561529
3,1,56,0,0,0,1,500,0,0,139,1,1909803,1428769
3,1,56,0,0,0,1,500,0,0,89,1,2126220,1534107
3,1,56,0,0,0,1,700,0,0,83,1,5304298,4242211
3,1,56,0,0,0,1,780,0,0,84,1,3705338,3142445
3,1,56,0,0,0,2,570,0,0,84.9,1,4423939,4033769
3,1,56,0,0,0,2,950,0,0,110.5,1,6418572,4882606
3,1,56,0,0,1,0,780,0,0,59,1,1508689,1164434
3,1,56,0,0,3,1,400,0,0,115,1,4764704,4138846
3,1,56,1,0,0,0,250,0,0,66,1,1631702,1463932
3,1,56,1,0,0,1,460,0,0,88,1,5282998,3444109
3,1,56,1,0,0,1,9000,0,0,169,1,6144394,2875209
3,1,56,1,0,0,2,650,0,0,59,1,3514966,2957211
3,1,57,0,0,0,1,1060,0,0,121,1,4295500,3998785
3,1,57,0,0,0,1,1072,0,0,79,2,3852882,2976812
3,1,57,0,0,0,1,1300,0,0,85,1,4747345,2975422
3,1,57,0,0,0,1,1725,0,0,84,1,3609217,2583980
3,1,57,0,0,0,1,2700,400000,0,159,1,1842596,1366686
3,1,57,0,0,0,1,450,0,0,59,1,5236376,3748921
3,1,57,0,0,0,1,700,190000,0,59,2,3486803,2986851
3,1,57,0,0,0,2,240,16043,192,66,2,4015766,3396368
3,1,57,0,0,0,2,250,0,0,99,1,4653733,3305015
3,1,57,0,0,0,2,4500,0,0,100,1,2119072,1682406
3,1,57,0,0,0,2,700,0,0,92,1,2024768,1538683
3,1,57,0,0,0,2,900,0,0,83,1,4157256,3069452
3,1,57,1,0,0,1,200,0,0,66,1,1745859,1397809
3,1,57,1,0,0,1,230,0,0,86,1,2016010,1805710
3,1,57,1,0,0,1,550,0,0,79,1,4515429,3600193
3,1,57,1,0,0,1,642,0,0,84,1,9994481,6037219
3,1,57,1,0,0,2,750,0,0,84,1,5337795,3170706
3,1,58,0,0,0,0,300,0,0,60,1,1896309,1478296
3,1,58,0,0,0,1,1100,0,0,74,1,5162504,3758709
3,1,58,0,0,0,1,195,39000,0,36,2,2526542,2060282
3,1,58,0,0,0,1,300,0,0,56,1,4395094,3033769
3,1,58,0,0,0,1,3850,0,0,152,1,5959043,3948005
3,1,58,0,0,0,1,600,160000,0,84,1,3858317,2867207
3,1,58,0,0,1,2,600,0,0,84,1,3395859,2759118
3,1,58,0,1,0,1,300,0,0,79,1,1196056,937436
3,1,58,1,0,0,0,200,0,0,50,1,2874562,1854812
3,1,58,1,0,0,1,1000,0,0,112,1,6316716,3509718
3,1,58,1,0,0,1,1750,0,0,84,1,6583456,3612073
3,1,58,1,0,0,1,275,0,0,42,1,1567233,1447493
3,1,58,1,0,0,1,600,0,0,78,1,2876390,2472085
3,1,58,1,0,0,1,656,0,0,60,1,3664539,2068568
3,1,58,1,0,0,1,667,0,0,78,1,4474592,2876671
3,1,58,1,0,0,2,300,0,0,110,1,13552056,11844511
3,1,58,1,0,0,2,800,0,0,132,1,6998722,4319180
3,1,58,2,0,0,2,1900,0,0,119,1,4622055,3200835
3,1,59,0,0,0,0,1000,350000,0,85,2,3074913,2425258
3,1,59,0,0,0,0,460,0,0,79,1,3951083,3101083
3,1,59,0,0,0,1,3000,0,0,123,1,5025474,3388537
3,1,59,0,0,0,1,600,0,0,82,1,3942645,3707415
3,1,59,0,0,0,1,670,201000,0,75,1,3990995,2072163
3,1,59,0,0,0,2,721,140000,0,99,2,6823691,6027631
3,1,59,0,2,0,2,1950,0,0,164,1,10459115,4339458
3,1,59,1,0,0,1,660,0,0,85,1,2395043,1417013
3,1,59,1,0,0,1,788,0,0,85,1,2615022,2600022
3,1,60,0,0,0,0,350,29230,0,33,2,2303888,1360891
3,1,60,0,0,0,0,400,50000,0,56,2,888675,777420
3,1,60,0,0,0,1,500,0,0,71,1,3365410,2695898
3,1,60,0,0,0,1,545,0,0,95,1,2211737,1776770
3,1,60,0,0,0,1,650,80000,100,81.4,1,2420421,2060240
3,1,60,0,0,0,2,2000,0,0,128,1,3358629,2625287
3,1,60,0,0,0,2,600,0,0,60,1,2776902,2178975
3,1,60,0,0,0,2,678,0,0,60,1,4672737,3578627
3,1,60,0,0,1,2,600,0,0,85,1,4693321,4128611
3,1,60,0,1,0,0,470,20000,350,66,2,1941559,1749506
3,1,60,1,0,0,1,280,0,0,50,1,2543708,2233085
3,1,60,1,0,0,1,350,0,0,99,1,3635211,2153991
3,1,60,1,0,0,1,500,0,0,85,1,3335477,3132627
3,1,60,1,0,0,1,600,0,0,85,1,3474357,2411148
3,1,60,1,0,0,1,700,0,0,60,1,4024574,2592515
3,1,60,1,0,0,2,550,0,0,125,1,9009191,7639941
3,1,60,2,0,0,1,1050,0,0,168,1,2340485,1861720
3,1,61,0,0,0,0,275,50000,0,49,2,1482913,1453882
3,1,61,0,0,0,0,410,5000,380,50,2,2289227,2066852
3,1,61,0,0,0,0,600,0,0,31,1,1980454,1701707
3,1,61,0,0,0,1,2000,0,0,103,1,3322610,1935125
3,1,61,0,0,0,1,400,51000,194,51,2,1179954,1035022
3,1,61,0,0,0,1,560,0,0,84,1,4698036,3673004
3,1,61,0,0,0,1,760,0,0,72,1,2484551,2055663
3,1,61,0,0,0,2,550,0,0,84,1,4181584,2986246
3,1,61,0,0,0,2,800,0,0,85,1,3304545,2931955
3,1,61,0,1,0,2,950,0,0,108,1,3070469,1819266
3,1,61,1,0,0,1,230,0,0,134,1,2092280,1931280
3,1,61,1,0,0,1,320,0,0,76,1,4687507,2180297
3,1,61,1,0,0,1,750,250000,0,51,2,3698704,2850716
3,1,61,1,0,0,1,800,0,0,155,1,3689254,3064228
3,1,61,1,0,0,1,860,0,0,145,1,2800711,2273594
